date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:48:25	1976836/1976836	---M--	200	added ('OK')	application/pdf	date:Tue,%2014%20Jan%202020%2008:25:48%20GMT	http://advandes.com/download/download_brochure	/home/a/Desktop/Advandes/advandes.com/download/Advandes%20corporate%20brochure.pdf	(from http://advandes.com/)
13:48:43	114161/114161	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Feb%202020%2010:44:31%20GMT	http://advandes.com/public/images/service_images/1580726671.Group%20542.png	/home/a/Desktop/Advandes/advandes.com/public/images/service_images/1580726671.Group%20542.png	(from http://advandes.com/service/prototyping)
13:48:45	422/422	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:18:43%20GMT	http://advandes.com/change_project/prev/Prototyping/soil_compactor	/home/a/Desktop/Advandes/advandes.com/change_project/prev/Prototyping/soil_compactor.66.delayed	(from http://advandes.com/works/soil_compactor)
13:48:47	209/209	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2009:09:44%20GMT	http://advandes.com/public/frontend/images/prevv.png	/home/a/Desktop/Advandes/advandes.com/public/frontend/images/prevv.png	(from http://advandes.com/works/soil_compactor)
13:48:49	157512/157512	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Feb%202020%2010:40:58%20GMT	http://advandes.com/public/images/service_images/1580726458.Group%20541.png	/home/a/Desktop/Advandes/advandes.com/public/images/service_images/1580726458.Group%20541.png	(from http://advandes.com/service/engineering)
13:48:49	398/398	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:18:47%20GMT	http://advandes.com/change_project/next/Prototyping/soil_compactor	/home/a/Desktop/Advandes/advandes.com/change_project/next/Prototyping/soil_compactor.68.delayed	(from http://advandes.com/works/soil_compactor)
13:48:50	207/207	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2009:09:50%20GMT	http://advandes.com/public/frontend/images/nextt.png	/home/a/Desktop/Advandes/advandes.com/public/frontend/images/nextt.png	(from http://advandes.com/works/soil_compactor)
13:48:51	242596/242596	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Feb%202020%2010:31:47%20GMT	http://advandes.com/public/images/service_images/1580725907.Group%20544.png	/home/a/Desktop/Advandes/advandes.com/public/images/service_images/1580725907.Group%20544.png	(from http://advandes.com/service/research)
13:48:53	192900/192900	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Feb%202020%2010:37:15%20GMT	http://advandes.com/public/images/service_images/1580726235.Group%20543.png	/home/a/Desktop/Advandes/advandes.com/public/images/service_images/1580726235.Group%20543.png	(from http://advandes.com/service/design)
13:49:52	343179/343179	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Jan%202020%2009:57:58%20GMT	http://advandes.com/public/images/projects/project1578479428/1578995878.Group%20587.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1578479428/1578995878.Group%20587.png	(from http://advandes.com/works/soil_compactor)
13:50:13	455562/455562	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Jan%202020%2009:57:58%20GMT	http://advandes.com/public/images/projects/project1578479428/1578995878.Group%20479.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1578479428/1578995878.Group%20479.png	(from http://advandes.com/works/soil_compactor)
13:50:13	0/-1	---M--	302	error ('')			http://advandes.com/change_project/prev/Prototyping/soil_compactor	/home/a/Desktop/Advandes/advandes.com/change_project/prev/Prototyping/soil_compactor.6f.delayed	(from http://advandes.com/works/soil_compactor)
13:50:13	0/-1	---M--	302	error ('')			http://advandes.com/change_project/next/Prototyping/soil_compactor	/home/a/Desktop/Advandes/advandes.com/change_project/next/Prototyping/soil_compactor.70.delayed	(from http://advandes.com/works/soil_compactor)
13:50:17	406/406	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:20:13%20GMT	http://advandes.com/change_project/prev/Designing,Prototyping,Engineering/thermocutter	/home/a/Desktop/Advandes/advandes.com/change_project/prev/Designing,Prototyping,Engineering/thermocutter.71.delayed	(from http://advandes.com/works/thermocutter)
13:50:21	430/430	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:20:17%20GMT	http://advandes.com/change_project/next/Designing,Prototyping,Engineering/thermocutter	/home/a/Desktop/Advandes/advandes.com/change_project/next/Designing,Prototyping,Engineering/thermocutter.72.delayed	(from http://advandes.com/works/thermocutter)
13:50:27	514976/514976	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Jan%202020%2009:57:58%20GMT	http://advandes.com/public/images/projects/project1578479428/1578995878.Group%20598.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1578479428/1578995878.Group%20598.png	(from http://advandes.com/works/soil_compactor)
13:50:49	301005/301005	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Jan%202020%2009:57:58%20GMT	http://advandes.com/public/images/projects/project1578479428/1578995878.Mask%20Group%2071.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1578479428/1578995878.Mask%20Group%2071.png	(from http://advandes.com/works/soil_compactor)
13:51:25	201058/201058	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2009:01:57%20GMT	http://advandes.com/public/images/projects/project1578488877/1579165317.2.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1578488877/1579165317.2.png	(from http://advandes.com/works/thermocutter)
13:51:29	345157/345157	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2009:01:57%20GMT	http://advandes.com/public/images/projects/project1578488877/1579165317.1.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1578488877/1579165317.1.png	(from http://advandes.com/works/thermocutter)
13:51:46	92672/92672	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Jan%202020%2010:03:34%20GMT	http://advandes.com/public/images/projects/project1578488877/1578996214.Group%20478.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1578488877/1578996214.Group%20478.png	(from http://advandes.com/works/thermocutter)
13:52:53	479257/479257	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Jan%202020%2010:03:34%20GMT	http://advandes.com/public/images/projects/project1578488877/1578996214.Mask%20Group%209.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1578488877/1578996214.Mask%20Group%209.png	(from http://advandes.com/works/thermocutter)
13:52:53	0/-1	---M--	302	error ('')			http://advandes.com/change_project/prev/Designing,Prototyping,Engineering/thermocutter	/home/a/Desktop/Advandes/advandes.com/change_project/prev/Designing,Prototyping,Engineering/thermocutter.79.delayed	(from http://advandes.com/works/thermocutter)
13:52:53	0/-1	---M--	302	error ('')			http://advandes.com/change_project/next/Designing,Prototyping,Engineering/thermocutter	/home/a/Desktop/Advandes/advandes.com/change_project/next/Designing,Prototyping,Engineering/thermocutter.7a.delayed	(from http://advandes.com/works/thermocutter)
13:52:57	398/398	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:22:53%20GMT	http://advandes.com/change_project/prev/Designing,Prototyping,Engineering/bottle_top_dispenser	/home/a/Desktop/Advandes/advandes.com/change_project/prev/Designing,Prototyping,Engineering/bottle_top_dispenser.7b.delayed	(from http://advandes.com/works/bottle_top_dispenser)
13:53:01	410/410	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:22:57%20GMT	http://advandes.com/change_project/next/Designing,Prototyping,Engineering/bottle_top_dispenser	/home/a/Desktop/Advandes/advandes.com/change_project/next/Designing,Prototyping,Engineering/bottle_top_dispenser.7c.delayed	(from http://advandes.com/works/bottle_top_dispenser)
13:53:08	931927/931927	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Jan%202020%2010:00:32%20GMT	http://advandes.com/public/images/projects/project1578488877/1578996032.Group%20455.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1578488877/1578996032.Group%20455.png	(from http://advandes.com/works/thermocutter)
13:53:16	511613/511613	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Jan%202020%2010:03:34%20GMT	http://advandes.com/public/images/projects/project1578488877/1578996214.Group%20437.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1578488877/1578996214.Group%20437.png	(from http://advandes.com/works/thermocutter)
13:53:26	1548932/1548932	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Jan%202020%2009:57:58%20GMT	http://advandes.com/public/images/projects/project1578479428/1578995878.Mask%20Group%2015.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1578479428/1578995878.Mask%20Group%2015.png	(from http://advandes.com/works/soil_compactor)
13:54:23	427503/427503	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Jan%202020%2010:09:00%20GMT	http://advandes.com/public/images/projects/project1578890757/1578996540.Group%20480.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1578890757/1578996540.Group%20480.png	(from http://advandes.com/works/bottle_top_dispenser)
13:54:27	405141/405141	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Jan%202020%2010:10:59%20GMT	http://advandes.com/public/images/projects/project1578890757/1578996659.Group%20448.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1578890757/1578996659.Group%20448.png	(from http://advandes.com/works/bottle_top_dispenser)
13:54:27	0/-1	---M--	302	error ('')			http://advandes.com/change_project/prev/Designing,Prototyping,Engineering/bottle_top_dispenser	/home/a/Desktop/Advandes/advandes.com/change_project/prev/Designing,Prototyping,Engineering/bottle_top_dispenser.82.delayed	(from http://advandes.com/works/bottle_top_dispenser)
13:54:27	0/-1	---M--	302	error ('')			http://advandes.com/change_project/next/Designing,Prototyping,Engineering/bottle_top_dispenser	/home/a/Desktop/Advandes/advandes.com/change_project/next/Designing,Prototyping,Engineering/bottle_top_dispenser.83.delayed	(from http://advandes.com/works/bottle_top_dispenser)
13:54:29	350797/350797	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Jan%202020%2010:10:59%20GMT	http://advandes.com/public/images/projects/project1578890757/1578996659.Group%20539.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1578890757/1578996659.Group%20539.png	(from http://advandes.com/works/bottle_top_dispenser)
13:54:31	430/430	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:24:27%20GMT	http://advandes.com/change_project/prev/Designing,Prototyping,Engineering/deccan_auto_bus	/home/a/Desktop/Advandes/advandes.com/change_project/prev/Designing,Prototyping,Engineering/deccan_auto_bus.84.delayed	(from http://advandes.com/works/deccan_auto_bus)
13:54:35	410/410	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:24:31%20GMT	http://advandes.com/change_project/next/Designing,Prototyping,Engineering/deccan_auto_bus	/home/a/Desktop/Advandes/advandes.com/change_project/next/Designing,Prototyping,Engineering/deccan_auto_bus.85.delayed	(from http://advandes.com/works/deccan_auto_bus)
13:55:41	363553/363553	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Jan%202020%2010:13:42%20GMT	http://advandes.com/public/images/projects/project1578980220/1578996822.Group%20588.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1578980220/1578996822.Group%20588.png	(from http://advandes.com/works/deccan_auto_bus)
13:55:46	463434/463434	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Jan%202020%2010:10:59%20GMT	http://advandes.com/public/images/projects/project1578890757/1578996659.Mask%20Group%2033.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1578890757/1578996659.Mask%20Group%2033.png	(from http://advandes.com/works/bottle_top_dispenser)
13:57:53	737081/737081	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2008:48:25%20GMT	http://advandes.com/public/images/projects/project1578980220/1579164505.Mask%20Group%2067.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1578980220/1579164505.Mask%20Group%2067.png	(from http://advandes.com/works/deccan_auto_bus)
13:59:20	1200122/1200122	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2008:50:18%20GMT	http://advandes.com/public/images/projects/project1578980220/1579164618.Mask%20Group%2097.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1578980220/1579164618.Mask%20Group%2097.png	(from http://advandes.com/works/deccan_auto_bus)
13:59:34	1690735/1690735	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Jan%202020%2010:13:42%20GMT	http://advandes.com/public/images/projects/project1578980220/1578996822.Mask%20Group%2017.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1578980220/1578996822.Mask%20Group%2017.png	(from http://advandes.com/works/deccan_auto_bus)
13:59:34	0/-1	---M--	302	error ('')			http://advandes.com/change_project/prev/Designing,Prototyping,Engineering/deccan_auto_bus	/home/a/Desktop/Advandes/advandes.com/change_project/prev/Designing,Prototyping,Engineering/deccan_auto_bus.8c.delayed	(from http://advandes.com/works/deccan_auto_bus)
13:59:34	0/-1	---M--	302	error ('')			http://advandes.com/change_project/next/Designing,Prototyping,Engineering/deccan_auto_bus	/home/a/Desktop/Advandes/advandes.com/change_project/next/Designing,Prototyping,Engineering/deccan_auto_bus.8d.delayed	(from http://advandes.com/works/deccan_auto_bus)
13:59:37	410/410	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:29:34%20GMT	http://advandes.com/change_project/prev/Designing,Prototyping,Engineering/captain_tractor	/home/a/Desktop/Advandes/advandes.com/change_project/prev/Designing,Prototyping,Engineering/captain_tractor.8e.delayed	(from http://advandes.com/works/captain_tractor)
13:59:41	446/446	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:29:37%20GMT	http://advandes.com/change_project/next/Designing,Prototyping,Engineering/captain_tractor	/home/a/Desktop/Advandes/advandes.com/change_project/next/Designing,Prototyping,Engineering/captain_tractor.8f.delayed	(from http://advandes.com/works/captain_tractor)
14:00:03	2386864/2386864	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Jan%202020%2010:09:00%20GMT	http://advandes.com/public/images/projects/project1578890757/1578996540.microlit%20scitus%20and%20beatus.217.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1578890757/1578996540.microlit%20scitus%20and%20beatus.217.png	(from http://advandes.com/works/bottle_top_dispenser)
14:01:08	334938/334938	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jan%202020%2010:37:42%20GMT	http://advandes.com/public/images/projects/project1579084662/1579084662.Group%20585.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1579084662/1579084662.Group%20585.png	(from http://advandes.com/works/captain_tractor)
14:02:04	901866/901866	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2009:11:53%20GMT	http://advandes.com/public/images/projects/project1578980220/1579165913.Deccan%20low%20contrast.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1578980220/1579165913.Deccan%20low%20contrast.png	(from http://advandes.com/works/deccan_auto_bus)
14:02:46	1631398/1631398	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2008:50:18%20GMT	http://advandes.com/public/images/projects/project1578980220/1579164618.Mask%20Group%2069.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1578980220/1579164618.Mask%20Group%2069.png	(from http://advandes.com/works/deccan_auto_bus)
14:03:00	647237/647237	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2008:44:10%20GMT	http://advandes.com/public/images/projects/project1579084662/1579164250.Group%20443.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1579084662/1579164250.Group%20443.png	(from http://advandes.com/works/captain_tractor)
14:03:44	574628/574628	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2008:44:10%20GMT	http://advandes.com/public/images/projects/project1579084662/1579164250.Group%20452.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1579084662/1579164250.Group%20452.png	(from http://advandes.com/works/captain_tractor)
14:03:44	0/-1	---M--	302	error ('')			http://advandes.com/change_project/prev/Designing,Prototyping,Engineering/captain_tractor	/home/a/Desktop/Advandes/advandes.com/change_project/prev/Designing,Prototyping,Engineering/captain_tractor.96.delayed	(from http://advandes.com/works/captain_tractor)
14:03:44	0/-1	---M--	302	error ('')			http://advandes.com/change_project/next/Designing,Prototyping,Engineering/captain_tractor	/home/a/Desktop/Advandes/advandes.com/change_project/next/Designing,Prototyping,Engineering/captain_tractor.97.delayed	(from http://advandes.com/works/captain_tractor)
14:03:47	410/410	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:33:44%20GMT	http://advandes.com/change_project/prev/Designing,Prototyping,Engineering/evano_electric_golf_cart	/home/a/Desktop/Advandes/advandes.com/change_project/prev/Designing,Prototyping,Engineering/evano_electric_golf_cart.98.delayed	(from http://advandes.com/works/evano_electric_golf_cart)
14:03:51	402/402	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:33:47%20GMT	http://advandes.com/change_project/next/Designing,Prototyping,Engineering/evano_electric_golf_cart	/home/a/Desktop/Advandes/advandes.com/change_project/next/Designing,Prototyping,Engineering/evano_electric_golf_cart.99.delayed	(from http://advandes.com/works/evano_electric_golf_cart)
14:05:49	953537/953537	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2008:44:10%20GMT	http://advandes.com/public/images/projects/project1579084662/1579164250.Group%20450.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1579084662/1579164250.Group%20450.png	(from http://advandes.com/works/captain_tractor)
14:06:42	305435/305435	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jan%202020%2010:43:11%20GMT	http://advandes.com/public/images/projects/project1579084991/1579084991.Group%20586.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1579084991/1579084991.Group%20586.png	(from http://advandes.com/works/evano_electric_golf_cart)
14:06:48	1389243/1389243	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2008:44:10%20GMT	http://advandes.com/public/images/projects/project1579084662/1579164250.Group%20449.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1579084662/1579164250.Group%20449.png	(from http://advandes.com/works/captain_tractor)
14:07:53	365930/365930	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2008:40:43%20GMT	http://advandes.com/public/images/projects/project1579084991/1579164043.Group%20474.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1579084991/1579164043.Group%20474.png	(from http://advandes.com/works/evano_electric_golf_cart)
14:08:29	3007972/3007972	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jan%202020%2010:37:42%20GMT	http://advandes.com/public/images/projects/project1579084662/1579084662.captain%20tractors%20(1).png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1579084662/1579084662.captain%20tractors%20(1).png	(from http://advandes.com/works/captain_tractor)
14:08:29	0/-1	---M--	302	error ('')			http://advandes.com/change_project/prev/Designing,Prototyping,Engineering/evano_electric_golf_cart	/home/a/Desktop/Advandes/advandes.com/change_project/prev/Designing,Prototyping,Engineering/evano_electric_golf_cart.9f.delayed	(from http://advandes.com/works/evano_electric_golf_cart)
14:08:29	0/-1	---M--	302	error ('')			http://advandes.com/change_project/next/Designing,Prototyping,Engineering/evano_electric_golf_cart	/home/a/Desktop/Advandes/advandes.com/change_project/next/Designing,Prototyping,Engineering/evano_electric_golf_cart.a0.delayed	(from http://advandes.com/works/evano_electric_golf_cart)
14:08:31	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:38:29%20GMT	http://advandes.com/public/public/frontend/images/favicon.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/favicon.a1.delayed	(from http://advandes.com/public/home)
14:08:33	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:38:31%20GMT	http://advandes.com/public/public/frontend/css/bootstrap.min.css	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/css/bootstrap.min.a2.delayed	(from http://advandes.com/public/home)
14:08:35	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:38:33%20GMT	http://advandes.com/public/public/frontend/css/style.css	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/css/style.a3.delayed	(from http://advandes.com/public/home)
14:08:37	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:38:35%20GMT	http://advandes.com/public/public/frontend/css/hover.min.css	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/css/hover.min.a4.delayed	(from http://advandes.com/public/home)
14:08:39	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:38:37%20GMT	http://advandes.com/public/public/frontend/js/jquery.min.js	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/js/jquery.min.a5.delayed	(from http://advandes.com/public/home)
14:08:41	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:38:39%20GMT	http://advandes.com/public/public/frontend/js/bootstrap.min.js	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/js/bootstrap.min.a6.delayed	(from http://advandes.com/public/home)
14:08:43	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:38:41%20GMT	http://advandes.com/public/public/frontend/images/Advandes_white.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/Advandes_white.a7.delayed	(from http://advandes.com/public/home)
14:08:45	671326/671326	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2008:40:43%20GMT	http://advandes.com/public/images/projects/project1579084991/1579164043.Group%20475.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1579084991/1579164043.Group%20475.png	(from http://advandes.com/works/evano_electric_golf_cart)
14:08:45	42012/42012	---M-Z	200	added ('OK')	text/html	date:Fri,%2025%20Jun%202021%2008:38:43%20GMT	http://advandes.com/public/about	/home/a/Desktop/Advandes/advandes.com/public/about.html	(from http://advandes.com/public/home)
14:08:47	36157/36157	---M-Z	200	added ('OK')	text/html	date:Fri,%2025%20Jun%202021%2008:38:45%20GMT	http://advandes.com/public/work	/home/a/Desktop/Advandes/advandes.com/public/work.html	(from http://advandes.com/public/home)
14:08:49	23206/23206	---M-Z	200	added ('OK')	text/html	date:Fri,%2025%20Jun%202021%2008:38:48%20GMT	http://advandes.com/public/contact	/home/a/Desktop/Advandes/advandes.com/public/contact.html	(from http://advandes.com/public/home)
14:08:51	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:38:49%20GMT	http://advandes.com/public/public/images/slider_images/1579087415.Repeat%20Grid%201.png	/home/a/Desktop/Advandes/advandes.com/public/public/images/slider_images/1579087415.Repeat%20Grid%201.ab.delayed	(from http://advandes.com/public/home)
14:08:53	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:38:51%20GMT	http://advandes.com/public/public/images/slider_images/1579087396.Group%20592.png	/home/a/Desktop/Advandes/advandes.com/public/public/images/slider_images/1579087396.Group%20592.ac.delayed	(from http://advandes.com/public/home)
14:08:55	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:38:53%20GMT	http://advandes.com/public/public/images/slider_images/1580728879.Group%20605.png	/home/a/Desktop/Advandes/advandes.com/public/public/images/slider_images/1580728879.Group%20605.ad.delayed	(from http://advandes.com/public/home)
14:08:57	26423/26423	---M-Z	200	added ('OK')	text/html	date:Fri,%2025%20Jun%202021%2008:38:55%20GMT	http://advandes.com/public/service/research	/home/a/Desktop/Advandes/advandes.com/public/service/research.html	(from http://advandes.com/public/home)
14:08:59	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:38:57%20GMT	http://advandes.com/public/public/images/service_images/1580725907.Component%203%20%e2%80%93%205.png	/home/a/Desktop/Advandes/advandes.com/public/public/images/service_images/1580725907.Component%203%20%e2%80%93%205.af.delayed	(from http://advandes.com/public/home)
14:09:01	27783/27783	---M-Z	200	added ('OK')	text/html	date:Fri,%2025%20Jun%202021%2008:38:59%20GMT	http://advandes.com/public/service/design	/home/a/Desktop/Advandes/advandes.com/public/service/design.html	(from http://advandes.com/public/home)
14:09:03	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:39:01%20GMT	http://advandes.com/public/public/images/service_images/1580726131.Component%204%20%e2%80%93%205.png	/home/a/Desktop/Advandes/advandes.com/public/public/images/service_images/1580726131.Component%204%20%e2%80%93%205.b1.delayed	(from http://advandes.com/public/home)
14:09:05	26735/26735	---M-Z	200	added ('OK')	text/html	date:Fri,%2025%20Jun%202021%2008:39:03%20GMT	http://advandes.com/public/service/engineering	/home/a/Desktop/Advandes/advandes.com/public/service/engineering.html	(from http://advandes.com/public/home)
14:09:07	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:39:05%20GMT	http://advandes.com/public/public/images/service_images/1580726458.Component%205%20%e2%80%93%205.png	/home/a/Desktop/Advandes/advandes.com/public/public/images/service_images/1580726458.Component%205%20%e2%80%93%205.b3.delayed	(from http://advandes.com/public/home)
14:09:09	25572/25572	---M-Z	200	added ('OK')	text/html	date:Fri,%2025%20Jun%202021%2008:39:07%20GMT	http://advandes.com/public/service/prototyping	/home/a/Desktop/Advandes/advandes.com/public/service/prototyping.html	(from http://advandes.com/public/home)
14:09:11	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:39:09%20GMT	http://advandes.com/public/public/images/service_images/1580726671.Component%206%20%e2%80%93%205.png	/home/a/Desktop/Advandes/advandes.com/public/public/images/service_images/1580726671.Component%206%20%e2%80%93%205.b5.delayed	(from http://advandes.com/public/home)
14:09:13	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:39:11%20GMT	http://advandes.com/public/public/images/projects/project1578479428/1578995878.banner%20image%20aq%20soil%20comp%20GREEN.png	/home/a/Desktop/Advandes/advandes.com/public/public/images/projects/project1578479428/1578995878.banner%20image%20aq%20soil%20comp%20GREEN.b6.delayed	(from http://advandes.com/public/home)
14:09:15	24110/24110	---M-Z	200	added ('OK')	text/html	date:Fri,%2025%20Jun%202021%2008:39:13%20GMT	http://advandes.com/public/works/soil_compactor	/home/a/Desktop/Advandes/advandes.com/public/works/soil_compactor.html	(from http://advandes.com/public/home)
14:09:17	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:39:15%20GMT	http://advandes.com/public/public/images/projects/project1578488877/1579173332.thermocutter%20final.101.png	/home/a/Desktop/Advandes/advandes.com/public/public/images/projects/project1578488877/1579173332.thermocutter%20final.101.b8.delayed	(from http://advandes.com/public/home)
14:09:19	25504/25504	---M-Z	200	added ('OK')	text/html	date:Fri,%2025%20Jun%202021%2008:39:17%20GMT	http://advandes.com/public/works/thermocutter	/home/a/Desktop/Advandes/advandes.com/public/works/thermocutter.html	(from http://advandes.com/public/home)
14:09:21	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:39:19%20GMT	http://advandes.com/public/public/images/projects/project1578890757/1578996540.microlit%20scitus%20and%20beatus%20arrangement%202.224.png	/home/a/Desktop/Advandes/advandes.com/public/public/images/projects/project1578890757/1578996540.microlit%20scitus%20and%20beatus%20arrangement%202.224.ba.delayed	(from http://advandes.com/public/home)
14:09:23	24539/24539	---M-Z	200	added ('OK')	text/html	date:Fri,%2025%20Jun%202021%2008:39:21%20GMT	http://advandes.com/public/works/bottle_top_dispenser	/home/a/Desktop/Advandes/advandes.com/public/works/bottle_top_dispenser.html	(from http://advandes.com/public/home)
